# mu_0 sigma_0 logL logPrior
-2.501317802458958628e+00 2.907484815609479689e+00 -2.393348309573759707e+02 -4.538905651787856321e+00
6.430589212990335257e-01 4.209093854135298685e+00 -2.392881500109298258e+02 -4.908864656861246623e+00
2.426233236712624031e+00 2.442424739869582417e+00 -2.392007110647680008e+02 -4.364608560595870657e+00
-2.021345652933568715e+00 3.648418402975613262e+00 -2.391736709447810370e+02 -4.765911028314495645e+00
-2.523554272727287717e+00 2.665369347704186431e+00 -2.391460259059700206e+02 -4.451959908904999708e+00
1.574626000617685762e+00 3.887576196371668402e+00 -2.390638363502658308e+02 -4.829403146547210923e+00
2.301077030533990708e+00 3.193723570293759195e+00 -2.389876293302888257e+02 -4.632804768370556658e+00
-2.337368573950131534e+00 3.270312224106425081e+00 -2.389166323719123284e+02 -4.656502730610318608e+00
2.430609154746337097e+00 2.598792885632656535e+00 -2.387957261291518023e+02 -4.426664331342973213e+00
2.942275404156760032e-01 4.231259164363660119e+00 -2.387813361953145375e+02 -4.914116892433401773e+00
-1.849258414980024190e+00 3.756728565677794673e+00 -2.387753152022283984e+02 -4.795165785239257517e+00
1.790059983238604380e+00 1.329667186842076188e+00 -2.387655235982562942e+02 -3.756545944343562482e+00
-1.465898391845656956e+00 3.964960117876541901e+00 -2.387430951724204533e+02 -4.849113065374208276e+00
-3.064255978737170372e-01 4.233297096582779417e+00 -2.387087542679463184e+02 -4.914598413778566766e+00
-4.834746233681079808e-01 4.838563195547764817e-01 -2.386877419795281412e+02 -2.745649992119802985e+00
-2.280848625461478818e+00 3.338757025503721998e+00 -2.386802175017152194e+02 -4.677215858552661309e+00
2.017583244790396080e+00 1.589197827106839878e+00 -2.386119464688946152e+02 -3.934846646551058758e+00
2.341071053606287311e+00 2.169222937770138415e+00 -2.384812456270962002e+02 -4.245986279109307482e+00
1.764811104289289778e+00 3.741525288310821651e+00 -2.384658799988281999e+02 -4.791110628266194382e+00
6.437536934468293115e-01 4.166786073322566786e+00 -2.383555492956001274e+02 -4.898762281708042288e+00
-3.024025852292127614e-01 4.217322119092806076e+00 -2.383438285395203593e+02 -4.910817626569585315e+00
-1.204313550666773924e+00 8.064802559531794035e-01 -2.382996473364125336e+02 -3.256541406015371454e+00
7.901326041410938750e-02 4.219925500804759366e+00 -2.382517800957394059e+02 -4.911434742935457010e+00
1.040360675918167610e+00 7.585316287399631596e-01 -2.382252150287088170e+02 -3.195246486882063586e+00
9.580316486790949604e-01 4.089568573700161913e+00 -2.382105538984891666e+02 -4.880056750169173618e+00
4.581415637697088261e-01 5.010529552148422772e-01 -2.381422610704859153e+02 -2.780573784429702044e+00
2.238635704808664251e+00 3.237182478555421739e+00 -2.381359794727229371e+02 -4.646320614975103069e+00
1.360289316694813788e+00 3.935088621857607993e+00 -2.379167140359267876e+02 -4.841550671934630401e+00
2.403633282139073124e+00 2.547845913931646056e+00 -2.378702452688692688e+02 -4.406865531423203919e+00
-4.798786741909258913e-01 4.841708609867477198e-01 -2.377923399200799679e+02 -2.746299852886862958e+00
2.158131203675686560e+00 3.331125219893349421e+00 -2.377717879678890824e+02 -4.674927419668675199e+00
2.401712668639301995e+00 2.634073454841139750e+00 -2.377530721754719139e+02 -4.440148758996775413e+00
-2.461301495356231772e+00 2.830319302850602625e+00 -2.376763113940986045e+02 -4.512006802034067121e+00
2.282969931722562240e+00 2.060734664199094013e+00 -2.376033375472314617e+02 -4.194679821210477222e+00
1.652581274506934150e+00 1.209004607172406320e+00 -2.374818722679205223e+02 -3.661414651236361451e+00
-2.233599710645935321e+00 1.805962583817182887e+00 -2.374312218678851991e+02 -4.062711005952079901e+00
-2.037620998258383054e+00 1.529189722669409113e+00 -2.373611570885643687e+02 -3.896355270974997786e+00
-2.455628423844666841e+00 2.796469715178213633e+00 -2.373144700818725141e+02 -4.499975074557255539e+00
1.957488854003736289e+00 3.524506655945104150e+00 -2.372977467951903350e+02 -4.731357739590357880e+00
4.030976838246627669e-01 4.865860814867825068e-01 -2.372355340401920500e+02 -2.751275816236300908e+00
-5.133396671991691251e-01 4.144695243992416955e+00 -2.371461992806384842e+02 -4.893446530999955968e+00
-6.026986410859285215e-01 5.223277370009474785e-01 -2.371358517592724979e+02 -2.822157229427911140e+00
2.083448255575600427e+00 3.376584882127571241e+00 -2.370277063258990609e+02 -4.688482077684973603e+00
-1.944504569212621270e+00 3.591140300827656340e+00 -2.370083800356527490e+02 -4.750087053489275846e+00
-2.458420767067198920e+00 2.482454342265522751e+00 -2.369677518038564301e+02 -4.380864993812513042e+00
-2.371394213024909270e+00 3.032806746138301257e+00 -2.368767325595929663e+02 -4.581105778491355807e+00
1.509404607025322864e+00 3.811788340965864830e+00 -2.368418257669260640e+02 -4.809715728725923789e+00
-2.458955119925202659e+00 2.588089706703964765e+00 -2.368241797720534692e+02 -4.422537307478514812e+00
-9.578772039832186280e-01 6.731464710829397902e-01 -2.367882495980873898e+02 -3.075824934917151587e+00
4.028108903181326639e-02 4.155874172324772964e+00 -2.367734689359893707e+02 -4.896140065510754980e+00
-1.309635753890712184e-01 4.155352766473591863e+00 -2.367654763160690550e+02 -4.896014595262931479e+00
2.161236786583086822e+00 3.253487588212033099e+00 -2.367118961272697106e+02 -4.651344793923401610e+00
2.360300361051240525e+00 2.743827458431181032e+00 -2.366607326830248326e+02 -4.480971097187262941e+00
-3.254745478501688272e-01 4.510239234243292872e-01 -2.365615749844497486e+02 -2.675382373281552706e+00
1.837416453117196591e+00 3.585432281641627306e+00 -2.365459802821488324e+02 -4.748496316316596300e+00
-2.409349156015231586e+00 2.254380039106906430e+00 -2.365310741937244075e+02 -4.284492276811007194e+00
1.723976097263276053e+00 1.285570442508943589e+00 -2.364623488560013982e+02 -3.722819812854592847e+00
-5.678670383810247024e-01 4.104569081368341088e+00 -2.363952363728658668e+02 -4.883718032187226221e+00
1.730848269688802565e+00 3.655373078745915105e+00 -2.363789808652400097e+02 -4.767815430401990184e+00
-2.075094643039060216e+00 3.433700107106383737e+00 -2.363252845414369858e+02 -4.705255697055489961e+00
1.469280662055068021e+00 1.060059340005440109e+00 -2.362763138741877356e+02 -3.529942156575399892e+00
1.589620343944983194e+00 1.162015332623029140e+00 -2.362125077155101565e+02 -3.621773122252192056e+00
2.889656481801441412e-01 4.114493435102908769e+00 -2.361244224778573368e+02 -4.886132993391851365e+00
7.592870460361900165e-01 4.040203636197854387e+00 -2.360348416569439394e+02 -4.867912364583339979e+00
-3.391765147851980577e-01 4.113121286439869628e+00 -2.360325585271285433e+02 -4.885799446252807599e+00
-1.193583226885335691e+00 3.918746414112026066e+00 -2.355019311429021798e+02 -4.837389079220645094e+00
7.177303412516553571e-01 4.023607267870369597e+00 -2.354603235612787842e+02 -4.863796099467878165e+00
3.139315580725203780e-01 4.080333155533031331e+00 -2.353888458195627322e+02 -4.877795909731421631e+00
8.215159587090048454e-01 3.994340009855282148e+00 -2.353217822984734084e+02 -4.856495630410417874e+00
1.426357713160607776e+00 3.779633025750130049e+00 -2.353076220219666368e+02 -4.801244190664839095e+00
2.322645100314035815e+00 2.705755800708008696e+00 -2.352800458032790800e+02 -4.466998550916700950e+00
2.219428685569256654e+00 3.043123176726362011e+00 -2.352697312508420282e+02 -4.584501617690582620e+00
6.998907386590591528e-03 4.091156027094916325e+00 -2.352684249462804189e+02 -4.880444846210085785e+00
1.169607756370338869e+00 3.885282498743086954e+00 -2.352258290170946680e+02 -4.828812965306273242e+00
2.328608704275296759e+00 2.455139636340772924e+00 -2.352032182414321255e+02 -4.369800906856621481e+00
-1.487097841042202884e+00 3.776323205943800776e+00 -2.350137511040790343e+02 -4.800368108295769431e+00
1.085105401492857169e+00 3.901625060520176547e+00 -2.349331702072508676e+02 -4.833010417413449389e+00
2.226533046702977359e+00 2.987532627032142507e+00 -2.348115613688070198e+02 -4.566065107261402467e+00
1.829600477156050786e+00 3.497105881245844206e+00 -2.347995793420313646e+02 -4.723553004240852005e+00
1.895558772738387354e+00 3.439150441636814826e+00 -2.347921889688156512e+02 -4.706841745125158738e+00
-2.273584407998340495e+00 3.059784675341002735e+00 -2.347816879636964700e+02 -4.589961814833859677e+00
-2.397144895390103336e+00 2.601639905238303907e+00 -2.346490542945554694e+02 -4.427759247864178960e+00
-1.920411848649995257e+00 3.478122049163352880e+00 -2.345744440433109048e+02 -4.718109775963838182e+00
2.061781167439317386e+00 3.242323523371215988e+00 -2.345166152203059085e+02 -4.647907478508553680e+00
1.216992299542490219e+00 3.829079938618936030e+00 -2.343928429764469001e+02 -4.814241818311360888e+00
-2.374078834137317351e+00 2.314471066484936834e+00 -2.343673460697382325e+02 -4.310798449313511860e+00
2.127652471420794278e+00 3.137912780559536152e+00 -2.343633323492704221e+02 -4.615175128210234234e+00
2.634298331602482612e-01 4.036015772523117384e+00 -2.342579914160942280e+02 -4.866875279323975789e+00
-9.632629095091108651e-01 6.823927483946892192e-01 -2.342503351903521036e+02 -3.089467359400230873e+00
-8.547834356023287228e-02 4.047127430364871437e+00 -2.342397152651211911e+02 -4.869624621890885408e+00
1.713447215734376750e+00 1.297060513432856776e+00 -2.341437271785329131e+02 -3.731717829590296187e+00
8.058465889951585970e-01 3.944865521250584983e+00 -2.341140273579468385e+02 -4.844032134195023431e+00
-2.165409405859065384e+00 1.774064717765317489e+00 -2.341092112519995396e+02 -4.044890633368744659e+00
-1.911982818607619539e+00 1.423257250602108837e+00 -2.340924325819532328e+02 -3.824565352115288697e+00
1.511201437321191055e+00 3.666465023840731252e+00 -2.338759541020629626e+02 -4.770845258001182643e+00
-2.280690432162514103e+00 2.962869128430107857e+00 -2.338087625142881336e+02 -4.557775367894337570e+00
-2.060081298352318679e+00 3.297745737417778766e+00 -2.337785205143900384e+02 -4.664856394054276656e+00
-1.872879742780605872e+00 1.382738448674616594e+00 -2.337755179145561328e+02 -3.795683184860439763e+00
-1.266541152310153739e+00 3.813350260534600800e+00 -2.337659755795306751e+02 -4.810125405106172813e+00
-2.349378170425433510e+00 2.262521970655702042e+00 -2.336974114765368995e+02 -4.288097376212947509e+00
-4.469731887626369193e-01 3.998178740792974750e+00 -2.335940789452830302e+02 -4.857456211511976818e+00
9.786060912037127801e-01 3.868516568563588276e+00 -2.334358379730241779e+02 -4.824488386821938590e+00
-1.184969020789060634e-01 4.012292625757871711e+00 -2.334320802724164707e+02 -4.860980073947559710e+00
-2.105109702753586554e+00 3.220597994840327605e+00 -2.333912687965026578e+02 -4.641184323878285056e+00
2.264935373106593985e+00 2.674290623698735381e+00 -2.332639310095246969e+02 -4.455301426658333064e+00
-1.059012381247573131e+00 3.861194879023432502e+00 -2.332542841641835594e+02 -4.822593958606988807e+00
-6.858504560142366646e-01 3.945649537213943958e+00 -2.331607057257335782e+02 -4.844230857842371840e+00
1.701938442266541340e+00 3.504350161802937791e+00 -2.330547507252323669e+02 -4.725622368983761312e+00
2.203332096220799396e+00 2.875001041442803995e+00 -2.330103942781000228e+02 -4.527670305371325199e+00
6.030070599338690496e-01 3.939181442818642243e+00 -2.330093203430236599e+02 -4.842590214976967289e+00
-9.188803514603736122e-01 3.888397149226121119e+00 -2.329907584813965116e+02 -4.829614297697302661e+00
-2.339368673973491131e+00 2.672092748099065940e+00 -2.329850893409862920e+02 -4.454479235068004250e+00
1.452587109178077096e+00 3.649076002534433538e+00 -2.328452411849192742e+02 -4.766091254437068159e+00
2.242628898329600773e+00 2.265470746742762831e+00 -2.325964778125708108e+02 -4.289399841427872673e+00
-6.581848697574098628e-01 3.925071095045492786e+00 -2.325666540399157611e+02 -4.839001733338815114e+00
-5.200572226259003727e-01 3.938385186606623289e+00 -2.323909405064027283e+02 -4.842388057063949702e+00
8.686775050405756149e-01 6.812998687956209887e-01 -2.323296318826124889e+02 -3.087864535099118957e+00
1.374221189997576031e+00 3.662221775555065229e+00 -2.322723782549084888e+02 -4.769687274619992756e+00
2.082169927310611790e+00 3.059625754923114282e+00 -2.322511285871017890e+02 -4.589909875053145960e+00
1.902251427269771034e+00 3.277826395599848119e+00 -2.320628262825787829e+02 -4.658797787336540708e+00
-2.292018643636245301e+00 2.738669768562259854e+00 -2.319544395913863752e+02 -4.479089585468449819e+00
-2.252269159274435051e+00 2.859857031718422427e+00 -2.319389597694523673e+02 -4.522388903553733464e+00
1.297919313952106135e+00 3.682241515208044991e+00 -2.319277642524201610e+02 -4.775138943024817451e+00
1.781172853856160199e+00 3.380967297272472916e+00 -2.318775575173398806e+02 -4.689779120058584994e+00
-2.169544792227865670e+00 3.011999240876558570e+00 -2.317005177107192253e+02 -4.574221326785702146e+00
2.053868676608427091e+00 1.790782549846666294e+00 -2.315740699450935836e+02 -4.054269971884295387e+00
1.402034445144000330e+00 3.611609301212435508e+00 -2.314839069069845152e+02 -4.755770731700673437e+00
-2.187348586520511784e+00 2.962981779068286414e+00 -2.314787818228627714e+02 -4.557813387966037411e+00
1.739844520573827324e+00 3.391704482842563095e+00 -2.314324421695536103e+02 -4.692949861211944018e+00
-7.160599048012761259e-02 4.315453478287878397e-01 -2.314251236238648346e+02 -2.631234588362365123e+00
-1.969249676948312544e+00 3.257413399286652300e+00 -2.314208774854837429e+02 -4.652550713521293346e+00
2.126454957248356425e+00 2.903332659094314927e+00 -2.312891931101150931e+02 -4.537476538848093099e+00
-5.596430920180262003e-01 3.885483881572596943e+00 -2.312630844747813512e+02 -4.828864796186188357e+00
-2.162754144860393080e+00 1.851846494526786069e+00 -2.312546195737342885e+02 -4.087800515345199059e+00
1.459089548563411221e+00 3.570172898944336648e+00 -2.312497349473319446e+02 -4.744231294576747970e+00
2.202191296607493687e+00 2.670859905066089723e+00 -2.312451480348478867e+02 -4.454017751264989222e+00
1.952447317800575455e+00 3.169540315574170375e+00 -2.311778825859169046e+02 -4.625203835395316432e+00
-1.843217784628668809e+00 1.380138385051298267e+00 -2.311711667834524064e+02 -3.793801042045290117e+00
1.783899524750865329e+00 3.338026632159308615e+00 -2.311144090954812214e+02 -4.676997072566840608e+00
2.098063590609311024e+00 2.945288405093969608e+00 -2.310909997251623054e+02 -4.551824011612181309e+00
2.106657405072001943e+00 2.918877988216677988e+00 -2.309732186507516474e+02 -4.542816560707382934e+00
-5.349151915437944105e-01 3.870854779271639678e+00 -2.308299731594694890e+02 -4.825092624730705104e+00
-1.459585441189567678e+00 3.593443986279314828e+00 -2.308139756514431724e+02 -4.750728339175001480e+00
-2.248033699682160158e+00 2.095698564526262686e+00 -2.307875457570651747e+02 -4.211504210363164802e+00
-1.552185397374466147e+00 3.540358774176672441e+00 -2.307402583219967767e+02 -4.735845339528836462e+00
2.138379377188297958e+00 2.825030315086948463e+00 -2.307239542942548951e+02 -4.510136364426158728e+00
-1.706181492569859071e+00 3.442029532958115645e+00 -2.307074009989094918e+02 -4.707678546807409603e+00
1.161418887486335372e+00 3.684702473854307492e+00 -2.307037795613778712e+02 -4.775807051467465314e+00
-2.181115555698964759e+00 1.919192741920406453e+00 -2.305284806747030188e+02 -4.123521919591749629e+00
-1.353727185161533786e+00 9.390236639436597699e-01 -2.304310393518580042e+02 -3.408702670007637270e+00
3.001339670606431032e-01 3.864952935546393853e+00 -2.302633513047351244e+02 -4.823566773756150283e+00
2.114028964734509852e+00 1.980686862876591903e+00 -2.300489012563522806e+02 -4.155060953874222029e+00
-1.586041747576665273e+00 3.485393459806663596e+00 -2.299962634336315546e+02 -4.720198207669583645e+00
-1.890663675950168043e+00 3.252241898606563097e+00 -2.299270145305514461e+02 -4.650961842365635590e+00
-2.243854772274851861e+00 2.657876219814459873e+00 -2.298682913190320676e+02 -4.449144659169226301e+00
-6.524137468915682803e-01 3.812048236445893412e+00 -2.298572463924232920e+02 -4.809783908435047550e+00
2.383646063909764801e-01 3.851134459338856342e+00 -2.297986358421477746e+02 -4.819985038538998623e+00
-2.141518795566199174e+00 1.857615866399064064e+00 -2.297845879275988921e+02 -4.090911142149280089e+00
-1.653468495299889929e+00 3.431241927613144949e+00 -2.297556866700158764e+02 -4.704539542545846942e+00
-2.264079585314332732e+00 2.411687939465042341e+00 -2.295485325467518010e+02 -4.351944161044699833e+00
-3.598961464697800761e-01 3.834098516916488730e+00 -2.294615803121101578e+02 -4.815551608770800129e+00
1.534005976804945437e+00 3.439223766087056156e+00 -2.294255088397985105e+02 -4.706863065410455960e+00
-1.115033152882210388e+00 3.675471369000484323e+00 -2.294072902602007957e+02 -4.773298656994421130e+00
